add-yield-none,4,1000,8000,2922345,365,57
add-yield-none,4,10000,80000,20515607,256,18446744073709549159
add-yield-none,4,100000,800000,234501445,293,18446744073709528688
add-yield-none,4,1000000,8000000,2479212832,309,18446744073709431691
add-yield-m,2,10000,40000,11176820,279,0
add-yield-m,4,10000,80000,37835055,472,0
add-yield-m,8,10000,160000,96690715,604,0
add-yield-m,12,10000,240000,180423226,751,0
add-yield-c,2,10000,40000,5520469,138,0
add-yield-c,4,10000,80000,17151395,214,0
add-yield-c,8,10000,160000,181762216,1136,0
add-yield-c,12,10000,240000,534811820,2228,0
add-yield-s,2,10000,40000,5974716,149,0
add-yield-s,4,10000,80000,23495992,293,0
add-yield-s,8,1000,16000,29675934,1854,0
add-yield-s,12,1000,24000,186203942,7758,0
add-m,1,10000,20000,382980,19,0
add-m,2,10000,40000,2828974,70,0
add-m,4,10000,80000,2571086,32,0
add-m,8,10000,160000,4393010,27,0
add-m,12,10000,240000,6224242,25,0
add-c,1,10000,20000,257948,12,0
add-c,2,10000,40000,783872,19,0
add-c,4,10000,80000,1651968,20,0
add-c,8,10000,160000,1869257,11,0
add-c,12,10000,240000,4443675,18,0
add-s,1,10000,20000,197122,9,0
add-s,2,10000,40000,5373056,134,0
add-s,4,10000,80000,2076558,25,0
add-s,8,10000,160000,10879784,67,0
add-s,12,10000,240000,5140327,21,0
add-none,2,100,400,655047,1637,0
add-none,2,1000,4000,152605,38,216
add-none,2,10000,40000,289014,7,0
add-none,2,100000,400000,5651104,14,19714
add-none,4,100,800,183132,228,0
add-none,4,1000,8000,234722,29,0
add-none,4,10000,80000,930428,11,6655
add-none,4,100000,800000,6421653,8,18446744073709505708
add-none,8,100,1600,452355,282,0
add-none,8,1000,16000,435437,27,886
add-none,8,10000,160000,1696978,10,10030
add-none,8,100000,1600000,17141910,10,18446744073709541805
add-none,12,100,2400,545814,227,0
add-none,12,1000,24000,504941,21,697
add-none,12,10000,240000,2638815,10,9507
add-none,12,100000,2400000,24780210,10,49812
add-yield-none,2,10,40,96761,2419,0
add-yield-none,4,10,80,156157,1951,0
add-yield-none,8,10,160,310234,1938,0
add-yield-none,12,10,240,539535,2248,0
add-yield-none,2,20,80,124139,1551,0
add-yield-none,4,20,160,145263,907,5
add-yield-none,8,20,320,391815,1224,0
add-yield-none,12,20,480,436352,909,0
add-yield-none,2,40,160,114462,715,0
add-yield-none,4,40,320,211083,659,0
add-yield-none,8,40,640,531401,830,0
add-yield-none,12,40,960,707205,736,29
add-yield-none,2,80,320,119779,374,65
add-yield-none,4,80,640,337549,527,0
add-yield-none,8,80,1280,586644,458,67
add-yield-none,12,80,1920,1041230,542,4
add-yield-none,2,100,400,165285,413,79
