list-i-m,8,4,1,96,337811,3518
list-i-s,8,4,1,96,276109,2876
list-d-m,8,4,1,96,272239,2835
list-d-s,8,4,1,96,26303628,273996
list-il-m,8,4,1,96,279647,2912
list-il-s,8,4,1,96,5117495,53307
list-dl-m,8,4,1,96,159446,1660
list-dl-s,8,4,1,96,10650560,110943
list-i-m,8,8,1,192,363940,1895
list-i-s,8,8,1,192,3848741,20045
list-d-m,8,8,1,192,942573,4909
list-d-s,8,8,1,192,27330209,142344
list-il-m,8,8,1,192,3401246,17714
list-il-s,8,8,1,192,341139,1776
list-dl-m,8,8,1,192,247322,1288
list-dl-s,8,8,1,192,14474707,75389
list-i-m,8,16,1,384,311099,810
list-i-s,8,16,1,384,2990814,7788
list-d-m,8,16,1,384,483284,1258
list-d-s,8,16,1,384,289583,754
list-il-m,8,16,1,384,401813,1046
list-il-s,8,16,1,384,20209614,52629
list-dl-m,8,16,1,384,403168,1049
list-dl-s,8,16,1,384,17523997,45635
list-i-m,8,32,1,768,485146,631
list-i-s,8,32,1,768,8224657,10709
list-d-m,8,32,1,768,344713,448
list-d-s,8,32,1,768,14646244,19070
list-il-m,8,32,1,768,402290,523
list-il-s,8,32,1,768,38311433,49884
list-dl-m,8,32,1,768,521431,678
list-dl-s,8,32,1,768,30886771,40217
list-i-m,12,1,1,36,578510,16069
list-i-s,12,1,1,36,23451804,651439
list-d-m,12,1,1,36,705447,19595
list-d-s,12,1,1,36,71099926,1974997
list-il-m,12,1,1,36,556277,15452
list-il-s,12,1,1,36,10026893,278524
list-dl-m,12,1,1,36,449615,12489
list-dl-s,12,1,1,36,533667,14824
list-i-m,12,2,1,72,484322,6726
list-i-s,12,2,1,72,1040868,14456
list-d-m,12,2,1,72,620565,8618
list-d-s,12,2,1,72,474682,6592
list-il-m,12,2,1,72,508143,7057
list-il-s,12,2,1,72,23054484,320201
list-dl-m,12,2,1,72,518711,7204
list-dl-s,12,2,1,72,62714682,871037
list-i-m,12,4,1,144,499302,3467
list-i-s,12,4,1,144,544710,3782
list-d-m,12,4,1,144,603749,4192
list-d-s,12,4,1,144,445836,3096
list-il-m,12,4,1,144,471877,3276
list-il-s,12,4,1,144,477657,3317
list-dl-m,12,4,1,144,471827,3276
list-dl-s,12,4,1,144,596571,4142
list-i-m,12,8,1,288,2659964,9235
list-i-s,12,8,1,288,41723772,144874
